0;0;0;0;0;0;0;0;;;;# ;Evento;T inicial;T Final;A;C;FN;FM;FD;D
6,263;-0,01179103;0,055233435;1,065782875;-0,95904;-2,2724;-46,72446;0;;;;;;;;;;;;;
6,302;-0,05987054;0,031437309;1,096289501;-0,87522;-2,29877;-46,56126;0;;;;;;;;;;;;;
6,344;0,008588175;0,036074414;1,066271152;-0,79661;-2,32092;-46,37341;0;;;;;;;;;;;;;
6,346;-0,070487258;0,031316004;1,029783894;-0,79661;-2,32092;-46,37341;0;;;;;;;;;;;;;
6,385;0,085099898;0,00337105;1,088846075;-0,75249;-2,32332;-46,17818;0;;;;;;;;;;;;;
6,425;0,028600408;-0,017740061;1,01648318;-0,75249;-2,32332;-46,17818;0;;;;;;;;;;;;;
6,465;0,021766565;-0,012004077;0,906901121;-0,79916;-2,24156;-45,78134;0;;;;;;;;;;;;;
6,503;0,144649337;-0,003584098;0,997812436;-0,88234;-2,19261;-45,58959;0;;;;;;;;;;;;;
6,542;0,001632008;0,007397554;0,827826707;-0,95605;-2,12844;-45,41497;0;;;;;;;;;;;;;
6,544;0,02811213;-0,001266055;1,005012232;-0,95605;-2,12844;-45,41497;0;;;;;;;;;;;;;
6,584;0,058863405;0,019479103;0,947292559;-1,01288;-2,0837;-45,27691;0;;;;;;;;;;;;;
6,623;-0,014476045;0,013743119;0,970844037;-1,0812;-2,06367;-45,19744;0;;;;;;;;;;;;;
6,667;0,016641182;0,017891947;1,063463812;-1,0499;-2,0503;-45,15162;0;;;;;;;;;;;;;
6,701;-0,048033639;0,040223242;0,980728848;-1,03998;-2,01742;-45,12448;0;;;;;;;;;;;;;
6,742;-0,072682977;0,060358818;1,015873598;-1,03998;-2,01742;-45,12448;0;;;;;;;;;;;;;
6,795;-0,046202854;0,060358818;0,988905199;-0,94879;-2,02854;-45,11049;0;;;;;;;;;;;;;
6,795;0,01237105;0,014353721;1,046136595;-0,90172;-2,04573;-45,10513;0;;;;;;;;;;;;;
6,824;0,013468909;0,01459735;1,099706422;-0,8086;-2,07689;-45,10085;0;;;;;;;;;;;;;
6,863;-0,016550459;0,077076453;0,866509684;-0,82275;-2,09909;-45,10088;0;;;;;;;;;;;;;
6,904;0,101207951;0,051084608;1,023194699;-0,77593;-2,14966;-45,09749;0;;;;;;;;;;;;;
6,941;0,033481142;0,012401631;0,991833843;-0,77593;-2,14966;-45,09749;0;;;;;;;;;;;;;
6,985;0,014566769;-0,001022426;1,046746177;-0,82758;-2,16037;-45,09138;0;;;;;;;;;;;;;
6,988;0,06069419;0,057185525;1,046136595;-0,82749;-2,15342;-45,07891;0;;;;;;;;;;;;;
7,023;-0,01630581;0,065971458;0,95717737;-0,86636;-2,13647;-45,05958;0;;;;;;;;;;;;;
7,063;0,053860347;0,031925586;1,081524975;-0,86636;-2,13647;-45,05958;0;;;;;;;;;;;;;
7,102;0,046172273;0,024848114;1,07041998;-0,88522;-2,1538;-45,03458;0;;;;;;;;;;;;;
7,142;-0,108559633;0,067070336;1,026245668;-0,8779;-2,13561;-45,00616;0;;;;;;;;;;;;;
7,181;0,032383282;0,004347604;1,028197757;-0,78669;-2,15579;-44,96909;0;;;;;;;;;;;;;
7,183;-0,095136595;0,060358818;1,009771662;-0,78669;-2,15579;-44,96909;0;;;;;;;;;;;;;
7,222;-0,01996738;0,052426096;1,000009174;-0,73522;-2,12118;-44,93076;0;;;;;;;;;;;;;
7,262;0,028478084;0,030095821;1,167188583;-0,66987;-2,13944;-44,8909;0;;;;;;;;;;;;;
7,302;-0,093794088;0,041444444;0,913857288;-0,66839;-2,14128;-44,84895;0;;;;;;;;;;;;;
7,341;0,107674822;0,043030581;1,090920489;-0,6539;-2,12859;-44,80445;0;;;;;;;;;;;;;
7,381;-0,022285423;0,04132212;0,953028542;-0,79754;-2,09982;-44,7643;0;;;;;;;;;;;;;
7,383;-0,004957187;0,0227737;1,011114169;-0,79754;-2,09982;-44,7643;0;;;;;;;;;;;;;
7,424;0,004317023;0,042542304;0,976702345;-0,73678;-2,11273;-44,71614;0;;;;;;;;;;;;;
7,463;-0,016671764;0,019234455;0,827460754;-0,804;-2,09156;-44,6776;0;;;;;;;;;;;;;
7,504;0,06069419;-0,02640367;1,045160041;-0,76819;-2,07499;-44,64326;0;;;;;;;;;;;;;
7,541;0,06069419;0,025091743;0,927646279;-0,82662;-2,04211;-44,61796;0;;;;;;;;;;;;;
7,581;0,013834862;0,02191947;0,865045872;-0,80838;-2,02605;-44,59385;0;;;;;;;;;;;;;
7,585;0,061792049;0,035220183;0,934114169;-0,80838;-2,02605;-44,59385;0;;;;;;;;;;;;;
